address	job	company	blood_group	ssn	station_ID	current_latitude	current_longitude
"Jennifer-Förster-Platz 3
87397 Melsungen"		Stroh	O-	260-20-4003	409	85.0929625	4.356231
"Borgo Sagnelli, 38 Appartamento 4
45010, Gavello (RO)"	Musician	Florio s.r.l.	A-	RGHBPP01S70B634W	667	56.3161505	7.438094
沖縄県長生郡長南町箭坪20丁目24番2号 下吉羽アーバン193		加藤農林合同会社	AB-	142-54-4326	49	45.3957305	-61.293278
"Rotonda Giannini, 42 Piano 0
71013, Matine (FG)"		Vergassola SPA	A-	DSUGNG89C63F372N	402		
"Schulzgasse 10
43116 Bad Kissingen"		Schönland AG	B-	355-51-0895	308	-5.6091755	-0.768774
"Via Bianca Sampaio, 83
Vila Tirol
28154-345 Fonseca de Cassiano / RJ"		Macedo	B-	81439267022	772	1.749066	175.798502
"Belinda-Scheibe-Straße 6/9
17891 Bautzen"	Mechaniker	Etzold	AB+	338-76-5271	660	11.1018305	13.715084
"Via Luciana, 0
64047, Pietracamela (TE)"		Brunello, Baroffio e Durante e figli	AB+	RSPGTN73P62D202F	518	-51.2682185	156.512771
"55983 Zachary Mountain Apt. 638
Thomasview, NC 32749"		Sanders-Hale	A+	571-33-1944	241		
"723 Villanueva Shore Suite 359
South Sabrina, TN 33370"		Martinez-Murray	B-	158-76-2416	73	64.0651575	-142.988265
"Magarete-Mangold-Platz 1/8
83103 Wanzleben"	Informatiker	Rosenow	AB-	295-92-3364	798	67.590304	42.797496
"Conradiweg 41/74
31522 Paderborn"		Knappe	B-	901-55-9479	665	-0.100618	-85.515163
香川県浦安市鍛冶ケ沢4丁目27番6号 コーポ松が谷828		西村ガス有限会社	A+	866-32-0483	196	89.0979675	-160.853277
"Recanto Ana Beatriz Novais, 852
Vila Antena Montanhês
37760731 Caldeira / SE"		Lopes - EI	O-	39018625442	163	-5.5952605	38.352143
"Passarela Isabelly Campos, 8
Vila Paris
47630800 Monteiro do Galho / RR"	Assistente de câmera	Azevedo	B+	45670928300	220	-47.5882685	-88.062849
"Vila Viana, 1
Ouro Preto
37332-667 da Rocha da Praia / AC"		Lima	O-	87541923079	531	-30.465795	-172.369132
石川県国立市虎ノ門10丁目9番11号 コート北青山855	アイドル	小林通信有限会社	B-	590-61-0005	639	-71.563487	-7.890391
"Travessa Matteo Alves, 5
Marieta 2ª Seção
62299559 Melo / SP"		Azevedo	O+	32671084978	694	-12.736001	33.434866
滋賀県目黒区平須賀5丁目21番6号 外国府間パレス969		山本食品株式会社	B+	432-80-8619	743	-83.236774	110.60155
"Vila Jade Pires, 86
Engenho Nogueira
10178651 Macedo / DF"		Duarte Rodrigues Ltda.	AB-	08473165217	183	45.2336525	110.943316
"Alameda Otávio Monteiro, 42
Jardim Alvorada
57640-340 Vieira da Serra / SE"	Astronauta	Lima Alves - EI	B+	13827054923	276	21.14172	38.793574
		Beckmann	A+	437-84-3963	383	37.9022565	-76.173652
"USNS Rodriguez
FPO AP 78909"	Careers information officer	Turner, Moore and Phillips	B+	883-31-3338	252	-27.203032	-98.477923
北海道長生郡長生村千塚9丁目1番7号	漫画家	鈴木情報有限会社	O-	879-63-5490	210	84.793919	134.942684
"Reichmannstraße 4
75517 Herford"	Chirurgiemechaniker	Dobes	O+	937-31-5578	585	53.2657675	28.685128
"Praia de da Cunha, 7
Santa Maria
84893-404 da Conceição / RJ"		Cardoso	B-	35026481744	93	88.014366	108.224693
"Müllerstr. 53/86
70561 Heinsberg"		Dowerg Wesack AG	O-	650-88-9521	749	67.879475	-160.83702
"Pátio Kaique Rezende, 95
Xodo-Marize
95247-107 Lima / AP"	Chaveiro	da Cunha	AB-	54061327844	246	-6.5072725	75.908449
"Borgo Rismondo, 0
25041, Boario Terme (BS)"	Seismic interpreter	Vianello-Filogamo Group	A-	CNVNNE38A70L432N	605	-58.302824	-145.505527
三重県多摩市日比谷公園33丁目6番17号		株式会社渡辺建設	AB+	399-56-9380	581	44.1568075	-40.510029
"Alma-Gnatz-Allee 31/51
13474 Greiz"		Mälzer Schönland GmbH & Co. KGaA	AB+	583-19-5304	71	75.7681245	-179.765776
"Kruschwitzplatz 12
12241 Gera"	Chirurgiemechaniker	Adler	A+	222-34-9555	232	78.9298085	-43.779155
"551 Stacey Hills Suite 118
Briannaton, MT 22844"	Ophthalmologist	Aguilar Ltd	A+	034-98-5741	553	-59.9552645	154.489363
奈良県印旛郡印旛村百村37丁目25番13号		株式会社高橋鉱業	B-	787-14-6518	616	41.3476815	-117.790237
香川県山武郡芝山町港南19丁目12番20号 戸島クレスト220		有限会社鈴木食品	AB+	385-44-9801	276	-86.6736705	-152.857717
"Canale Ninetta, 53
57122, Livorno (LI)"		Giulietti, Bonanno e Ruggieri e figli	O-	BRTCRN55H08A375F	736	-85.0014985	158.447171
宮崎県山武郡横芝光町天神島1丁目10番11号 アーバン上高野438		吉田電気株式会社	A-	215-70-0804	264		
"Stretto Sebastiano, 6
81054, San Prisco (CE)"		Grifeo-Zarlino s.r.l.	A-	SSNTNF76D41E106R	680	-22.766577	-19.404091
"2685 Jeffrey Greens Apt. 955
Hammondtown, OH 08069"		Collins-Dunn	B+	870-32-2850	174	-88.6704985	163.296052
"Jardim Pinto, 321
Estrela Do Oriente
92206-574 Oliveira / CE"		Rodrigues Santos Ltda.	B+	36217054906	674	-51.642958	147.638198
"Via Pierangelo, 80
25034, Orzinuovi (BS)"		Virgilio, Badoer e Gozzano e figli	B+	TZZPRD36C51I906Z	734		
		Edwards, Daniels and Cabrera	B-	487-27-7619	688	20.3728135	-170.153685
"Incrocio Romina, 437
23874, Montevecchia (LC)"		Biagi e figli	AB+	GRNGRM13P48M070Y	325	-76.7569635	-61.701713
		Finzi SPA	B-	RNLRTR67A54D401S	255	-9.062806	26.777836
茨城県浦安市白金台12丁目22番7号	歯科医師	山田電気有限会社	A-	509-43-2167	493	77.1904265	122.976436
秋田県御蔵島村前弥六南町24丁目4番14号 平河町パーク729		株式会社吉田銀行	O+	171-17-8862	538	19.6967725	156.001757
"Piazza Altera, 75 Piano 6
81049, San Pietro Infine (CE)"		Trupiano-Zaccardo Group	O-	SCRLRT45M17G669C	301	23.587781	146.129578
茨城県横浜市都筑区山中新田21丁目24番20号 千塚パレス804		西村情報合同会社	AB-	205-20-7157	410		
"5091 Jeffrey Points
Port Trevor, MS 54118"		Boyle-Turner	O+	852-39-8301	300	-71.3216325	36.763388
"Rotonda Donatello, 368
00075, Lanuvio (RM)"	Veterinary surgeon	Monaco-Munari s.r.l.	O-	CSLPLM81H05F404B	70	-41.3872795	-28.327561
青森県府中市前弥六南町34丁目21番10号		有限会社西村ガス	A+	690-35-8029	534	77.467574	12.158316
山口県小平市百村18丁目1番12号 箭坪パレス864		有限会社岡田ガス	B-	499-88-8192	127	-37.7172535	73.741714
		Singh-Bryant	A-	725-40-4528	263	-42.2262505	122.9073
		Canevascini-Gianvecchio SPA	A-	VLTNGN60P09G673U	503	38.525402	170.182897
"900 Chavez Turnpike
Lake Tracymouth, MD 13062"		Harris-Evans	AB+	377-25-2265	739	-8.7450115	-101.175592
"Viaduto Cunha, 28
Vila Suzana Segunda Seção
95956-329 Macedo do Norte / RS"		da Rosa - ME	AB+	02915738432	113	74.7554455	-122.193743
		Lopez and Sons	AB-	119-73-7387	229	89.084424	51.371065
"Schäferplatz 746
46427 Heiligenstadt"	Chemikant	Thies Stiftung & Co. KGaA	B-	765-27-4196	525	-51.318529	-178.239226
"55892 Hansen Track Suite 046
Jasminefort, OK 41841"		Romero Ltd	O-	548-97-9581	672	-81.357075	-10.211117
"0912 Mejia Track
Heidistad, OH 03522"		Mitchell LLC	AB-	019-77-4797	339	-61.9434955	-18.954798
"Birnbaumplatz 244
05290 Konstanz"		Krebs GmbH	AB+	946-24-2060	468	-77.410197	177.889368
"Unit 4477 Box 8420
DPO AA 33594"		Jackson PLC	B+	234-40-7582	663	-76.016414	-20.326405
"Incrocio Romeo, 3 Appartamento 5
10077, San Maurizio Canavese (TO)"		Venturi s.r.l.	A+	CRTNCT21A16E118Q	201	79.8157605	21.084051
福岡県四街道市芝公園29丁目1番14号	歯科医師	伊藤運輸株式会社	AB-	323-35-2706	437	70.3200715	149.67024
	Schornsteinfeger	Kostolzin GmbH & Co. KGaA	AB+	907-18-9453	322	56.6439305	76.641396
"Viale Mariano, 37 Piano 5
32013, Longarone (BL)"		Rocca s.r.l.	AB-	VSMMCL91C31G557P	516	40.8154305	94.103154
"Distrito Zoe da Costa, 3
Custodinha
60297018 Abreu / TO"		Aragão	AB-	39140267822	800	-74.455432	-59.583156
"874 Kevin Terrace Suite 069
Hoganhaven, IN 22878"		Powers, Gates and Kaufman	A+	031-25-7438	4	10.353202	93.676538
"Etzoldring 68/98
68698 Kyritz"		Holsten KG	B+	231-56-1738	655	12.8014595	142.589169
"Chácara Lopes, 173
Serra Verde
70002-905 Pimenta / PE"		Viana	B+	16749802303	592	-26.399161	-51.662317
"Trecho de Ramos, 69
Santana Do Cafezal
51516689 Aragão da Mata / CE"	Instrumentador cirúrgico	Lopes - ME	B-	73865902456	591	-50.4183555	-129.409598
		Patterson and Sons	A+	126-91-9106	399	58.253225	-154.090237
鹿児島県横浜市中区前弥六南町9丁目15番19号 コーポ高輪513		林農林株式会社	AB-	368-82-5050	315	13.506116	145.209827
山形県西多摩郡奥多摩町方京1丁目2番18号 雷門シャルム401	薬剤師	鈴木食品有限会社	O+	020-21-4196	451	-47.5969605	1.017892
"Viale Niccolò, 68 Piano 9
87070, Borgata Marina (CS)"		Filzi, Malipiero e Dallapé SPA	B+	PNTBNN69R41H581Y	621	84.199163	-105.982803
"653 Ashley Parkways
East David, IL 00628"		Bowman-Perry	AB-	194-94-8479	67	-22.750047	-50.083228
富山県国立市浅草橋37丁目22番3号	調理師	株式会社中村運輸	B-	317-44-5924	325	69.7811325	74.321471
"Distrito de Ramos, 57
Araguaia
52675-631 Fernandes / SE"		Cardoso Sousa S/A	B-	98102356740	154	-15.907168	7.341488
		Toselli, Tognazzi e Savorgnan Group	B+	GGLHGU22L71E392G	535	-20.2103025	66.071046
"Meyerallee 895
73488 Oberviechtach"	Florist	Heuser Lindner KGaA	A-	860-35-0872	709	48.44137	43.632759
茨城県西東京市中鉢石町16丁目2番4号	電気工事士	有限会社高橋食品	B-	375-43-9750	493	11.9879925	-52.830674
"Canale Gustavo, 36
10070, Col San Giovanni (TO)"		Cossiga-Venditti SPA	B-	TZZNNT63A23B483L	117	75.418779	41.850786
愛知県横浜市青葉区池之端2丁目9番20号		合同会社中村運輸	B+	201-34-7165	542	-44.6015415	-22.611907
"450 Jake Glens Apt. 636
Lewischester, WY 83543"	Accounting technician	Nelson Ltd	A-	531-34-0790	280	-0.6645755	-117.416049
"076 Taylor Forges
Ortizville, KY 32554"	Licensed conveyancer	Wright, Velasquez and Sweeney	B+	570-67-3701	785		
"Rua de Fogaça
Conjunto Santa Maria
82060-411 Cirino da Mata / GO"		da Conceição	B-	52304689124	310	28.939788	-40.292604
"Morro de Garcia
Silveira
62182-825 Rios / RO"	Panificador/Padeiro	Aparecida Borges - EI	AB-	15403829660	646	9.61073	-8.495371
"9107 Smith Pine
Crystalbury, NC 52332"		Guzman and Sons	AB+	314-50-1277	707	76.501033	-65.260593
"Via Panatta, 55 Appartamento 1
41028, Rocca Santa Maria (MO)"	Lecturer, further education	Musatti, Guidotti e Verga SPA	A+	MRNDNI56S12E821S	165	71.813043	-176.807434
"Distrito Sousa
Santa Maria
92724546 Guerra / AM"		Caldeira	B+	67824359000	351	-29.930884	-66.0814
滋賀県横浜市港北区下吉羽12丁目15番20号 高輪コーポ129	気象予報士	有限会社高橋電気	A+	771-92-1728	311	-1.021033	-90.063205
		Morgagni, Micheletti e Vattimo e figli	B+	NGLTNO20E20A323M	503	62.071725	39.30553
	薬剤師	株式会社鈴木印刷	A+	379-55-6332	157	28.90963	62.020592
"Viela de Sá, 88
Jardim Montanhês
81733600 Montenegro / GO"		Carvalho	B-	36082514998	390	-3.5251055	14.985965
		石川情報合同会社	AB+	137-79-3878	220	54.0521485	-105.115403
		Nette	A-	402-71-7424	58	-81.2162	-63.625018
"35603 King Ports Apt. 616
Lake Veronicashire, MA 38913"		May-Harvey	A-	519-29-9727	305		
"Mentzelweg 77
91608 Greiz"		Stoll	O-	799-80-7600	633	-47.157623	-160.772094
"Via Piergiorgio, 74
55064, Loppeglia (LU)"	Sales promotion account executive	Saffi, Oliboni e Lombardo SPA	AB+	TRPGSN53P62D374R	614	7.6314495	-167.855555
		Lopresti Group	B-	RZZSRN59C09A925X	342	45.420436	90.589998
熊本県文京区千束15丁目11番16号	薬剤師	中島印刷株式会社	O-	706-83-5091	386	16.574884	178.109964
"Alameda Marcela Cavalcanti, 979
Suzana
77322-857 Moreira Alegre / MG"		Macedo Fonseca e Filhos	AB+	04738152904	477	25.3507085	109.543571
"922 Clinton Gateway Suite 902
Timothyside, CT 14998"		Silva-Suarez	AB-	713-07-2864	433	13.6593045	54.239441
"Vicolo Natta, 7
20073, Opera (MI)"		Rubbia SPA	A+	LRDGMR09P46G838S	656	72.7950605	61.133218
"Chácara Bárbara Vasconcelos, 96
Vila Da Amizade
01059-992 da Cruz / MG"		da Rosa Jesus Ltda.	AB-	39471260850	755	40.5678365	157.043118
"Alameda Fogaça, 3
Pirineus
95134273 Rezende do Sul / PA"		da Mota	O-	41793520607	162	35.497864	153.406437
		Gumprich Stiftung & Co. KG	B+	018-96-0571	645	-18.4581725	37.927232
茨城県長生郡白子町外神田21丁目20番4号	漫画家	松本銀行有限会社	O-	225-55-9153	394	-44.7661095	117.79517
"Andy-Holsten-Ring 83-87
90773 Erding"		Freudenberger GmbH & Co. OHG	B+	593-69-6909	65	-46.704755	57.758572
"Piazza Victoria, 742
00141, Roma (RM)"		Dibiasi, Carocci e Paolini s.r.l.	B+	BGODLS26S20I292R	444	-15.982083	21.395995
"45045 John Crossroad
Petersonmouth, NV 90427"		Vargas-Anderson	O-	564-41-7316	736	-12.884713	63.323165
"Loteamento Brito, 38
São Gabriel
49019368 Cassiano das Pedras / CE"		Pereira	B+	37968201586	433	30.416268	-155.076557
		Luxardo, Renier e Rinaldi SPA	A-	RSTDRN23M58D424H	125	-19.9086355	-133.150914
		Nogueira	AB-	02617534871	647	30.463426	159.987935
"Myriam-auch Schlauchin-Platz 51/53
99057 Gotha"		Kranz	A+	632-19-3789	427	79.6642665	-66.572651
"Via Berenice, 32
23806, San Gottardo (LC)"	Travel agency manager	Gucci, Bonomo e Tiepolo SPA	A-	MNTMDA92A53H074U	643	-30.822675	100.164766
岐阜県山武郡芝山町大中40丁目22番8号 四区町パレス341	歯科医師	合同会社吉田ガス	A+	520-11-4161	271	9.031888	126.893923
"Trevo de Souza, 3
Caiçara - Adelaide
49289955 Lopes / DF"		Dias	B+	58042639198	70	-79.064709	57.223932
"PSC 7892, Box 1111
APO AA 53146"		Shelton-Brown	A-	049-51-6963	399		
"Andres-Bolzmann-Allee 574
79932 Chemnitz"		Fröhlich Jäkel Stiftung & Co. KGaA	B-	301-52-7183	444	-14.114856	-98.011125
"Vicolo Juvara, 4
10063, Pomaretto (TO)"		Luria, Chiappetta e Gaggini s.r.l.	B+	FFRPRN83S08F167N	381	-86.8356915	-78.846676
		Ward-Browning	B+	652-96-2966	733	-12.370128	20.949569
"Conjunto Heloisa Cirino, 76
Bom Jesus
78162-711 Pacheco / CE"		Rodrigues	A+	69842351033	620	-77.517228	-33.553586
"Canale Broggini, 147
28881, Ramate (VB)"		Bonomo-Bertoni SPA	O-	CMBDNI10A03G961L	583	54.782824	-154.295919
"Pátio Alexandre Alves, 97
Coqueiros
64846159 da Rosa / PE"		Garcia	B+	94703682150	385	16.04744	164.294421
	寿司職人	中村水産株式会社	O-	816-02-4020	424	-19.9414835	21.324566
"124 Alec Walks Suite 877
Lisafort, NH 47219"		Kramer-Lloyd	AB-	292-44-5631	55	-85.4334395	82.093507
		Sanders-Wiggins	AB-	184-15-1440	165	-21.61573	162.204998
"Rädelgasse 84
02741 Augsburg"		Gotthard Geisel OHG mbH	O+	517-71-6994	708	-50.1536375	138.281944
"Köhlerring 72/78
20703 Neu-Ulm"	Friseur	Junken OHG mbH	O+	239-04-1575	253	-25.5772375	177.513175
"876 Curtis Meadows
Port Evan, MH 21174"		Rasmussen, Ochoa and Flores	B-	287-76-1286	237	-3.248916	59.874703
"Incrocio Matilda, 79 Appartamento 82
09028, Sestu (CA)"		Stradivari, Tamburini e Manzoni Group	O-	TMBGLS76D64E348D	725	-64.9272085	151.9152
北海道横浜市旭区湯宮42丁目25番13号	小説家	西村情報合同会社	B-	628-35-7644	730	47.812602	145.757474
"Parque Câmara, 81
Santo Antônio
20348-978 Macedo / SC"		Novaes	B-	39468215024	372	-39.5763535	90.829227
"Avenida de da Costa, 25
Teixeira Dias
48691-802 Silva / TO"		Costa	O-	29508341670	650	-35.1669865	-153.846569
"Hellwigplatz 1/9
36973 Reutlingen"		Sauer	O-	647-02-3165	216	79.0555005	5.369961
		Drubin AG	B-	721-83-3540	175	-4.271045	-20.790655
"Morro Cirino, 76
Vila De Sá
73375489 Peixoto / SP"	Jornalista	Campos	A+	78302654965	92	63.2053015	-141.370281
"Campo de Dias, 293
Garças
56725-760 Ferreira / RR"		Cirino	O-	39804762196	143	58.484475	122.288441
		Gorlitz AG	B-	334-48-8591	661	-51.2370505	-138.867074
千葉県青ヶ島村西小来川25丁目24番13号 千束アーバン541		長谷川通信株式会社	B+	030-56-8832	434	5.826405	169.358461
茨城県調布市高田馬場25丁目23番9号	栄養士	有限会社藤原印刷	B-	632-98-2786	402	-36.769029	-92.125859
茨城県印旛郡栄町小入23丁目4番11号 豊町パーク897		合同会社吉田保険	B+	465-77-3583	113	-27.33062	-118.554503
"7410 Jennifer Mission
West Christopher, IA 38260"		Hayes-Thompson	B-	150-28-9326	232	13.289479	46.820133
"27057 Jeff Union
South Ginaton, IN 00793"		Schwartz Inc	B+	878-09-2837	77	-18.165244	-104.319097
"Vicolo Michela, 466 Piano 2
26040, Derovere (CR)"		Abate, Barozzi e Zacco s.r.l.	O+	LGRPRS72A60M143F	272	23.1648265	-11.210018
"USNV Miller
FPO AE 59631"		Fisher, Garcia and Miles	A+	502-75-4104	709	86.5982	-1.07688
"489 Zachary Ville Apt. 122
West Davidstad, UT 54188"		Smith PLC	O+	563-62-8526	551	-6.2986865	-65.198156
"Pátio de Viana, 322
Venda Nova
93248994 Sousa do Sul / ES"		da Cruz Ltda.	B+	80396471501	539	2.300141	130.073469
"86796 Powell Underpass
North Dustintown, NE 50647"	Engineer, automotive	Macias Group	A+	505-98-2866	123	-39.073224	46.878135
"Stretto Emilio, 21
12030, Rifreddo (CN)"	Engineer, chemical	Avogadro e figli	A+	FRCNTT23C25L843U	554	-2.2130915	-52.233658
"Favela Marques, 902
Cabana Do Pai Tomás
39240-474 Leão dos Dourados / AL"		da Luz	A+	46832170904	705	47.340716	-121.339787
高知県横浜市鶴見区蔵前13丁目14番13号 東上野シャルム524	グラフィックデザイナー	吉田鉱業株式会社	A+	146-78-6266	744	-50.1207875	-23.275475
栃木県青梅市西神田8丁目17番5号		合同会社松田鉱業	AB-	596-69-4277	404	-68.0722325	23.630897
愛知県横浜市戸塚区柿木沢新田4丁目7番2号 松が谷パレス503	医療事務員	石井銀行合同会社	A+	824-05-0713	32	-10.800451	-84.906197
"288 Smith Inlet
Lake Cherylburgh, VI 10987"	Scientist, water quality	Wilson-Townsend	AB+	450-06-0724	651	42.2191345	113.554224
福井県横浜市鶴見区白金台25丁目16番9号		高橋運輸合同会社	A-	830-93-6605	136	39.781411	-65.985512
"Langeplatz 3/9
11309 Meppen"		Jäkel	AB+	666-48-0617	692	-23.93983	6.424342
"Condomínio de Pimenta, 83
Vila Real 1ª Seção
13018437 Sales / RR"		Santos - ME	AB-	58194260370	626		
"1971 Austin Trafficway Suite 235
Sotomouth, CO 36938"		Beasley and Sons	A-	166-64-5717	41	-24.9245855	147.804441
"Viaduto Correia, 50
Vila Oeste
27343-489 Aparecida da Serra / PB"	Recepcionista	Araújo Ltda.	AB-	13567028480	669	-61.666324	-118.201503
"Unit 3595 Box 4733
DPO AP 69323"		Ho, Pierce and Stafford	A-	282-25-3903	761	-27.9914465	139.051867
		Rowe, Solomon and Ramirez	A+	730-47-7630	539	-42.5767425	56.702255
"988 Manuel Mountains
Masonland, MA 14080"		Anderson, Dorsey and Powell	B-	824-34-7389	105	21.5163655	67.70024
"Eigenwilligstr. 92/50
51545 Tübingen"		Wähner Stey KG	A-	173-05-2690	770	1.7414125	64.227832
"Strada Navone, 55
01039, Vignanello (VT)"		Sabbatini-Carfagna s.r.l.	AB-	BLDLTZ67P24B870C	166	-25.4327515	17.323212
"Travessa Sousa, 3
Vila Jardim Montanhes
53129-110 Rezende das Flores / RO"		Sales	O+	70196852340	400	39.4309135	137.438404
"76940 Michael Extension
South Jenniferstad, WI 02033"	Product manager	Martinez Inc	O-	018-87-5007	545	55.306203	-37.923653
愛媛県昭島市西川12丁目19番3号 クレスト中川崎547	営業	橋本食品合同会社	B-	390-04-2566	47	24.4646245	-85.131518
"Lagoa Moreira, 77
Sport Club
29889-949 Garcia / SP"	Arqueólogo	Moreira Rocha S/A	AB+	36218409589	477	65.6412075	-80.559169
"Estrada Viana, 5
Mangueiras
10038-813 Brito de Novaes / RS"		Lima S/A	AB+	34875129041	696	40.468201	-93.054404
"2720 Christopher View Apt. 744
Tammymouth, KY 72309"	Equality and diversity officer	Lyons Group	A+	566-96-9352	534	46.3956215	118.052694
"29590 Rebecca Key Suite 434
Lake Christina, AK 61211"	Administrator, education	Jackson-Mosley	O-	474-97-2771	583	17.269667	-172.22663
"131 Megan Prairie
Ryanmouth, LA 95637"		Houston-Wolf	O-	134-89-5445	186	-49.981007	-178.120862
"505 Orr Falls Apt. 932
East Anne, AR 56687"	Tax adviser	Harper PLC	B-	269-52-9024	583	-77.1489125	118.738063
		小林通信有限会社	B-	466-25-4345	94	19.2480355	-108.411065
鳥取県小金井市鍛冶ケ沢16丁目22番14号 押上シャルム147		池田農林有限会社	O-	511-48-9793	492	-57.05311	-127.998096
岐阜県横浜市鶴見区脚折町15丁目6番6号 天神島パレス361		佐々木通信有限会社	AB+	706-51-9748	537	-51.7440565	-131.666281
"Residencial de Andrade, 5
Eymard
37774154 Montenegro da Mata / PE"		Vasconcelos Vargas Ltda.	AB+	62945180324	268	6.5216585	-150.050637
"Parque Miguel Marques, 902
Cdi Jatoba
20558500 Rios / ES"		Andrade - EI	AB-	04287315979	78	-6.549177	-151.908793
"Piazza Giulio, 981 Appartamento 0
13888, Ceresane (BI)"		Cutrufo-Faranda SPA	B+	BRSMLD84A19E373P	459	-37.3240475	75.596757
		Rose Inc	AB-	599-50-0811	600	-58.47635	162.049648
		Caldeira Novaes S/A	B-	29631507416	487	62.568951	170.110839
"Travessa Nogueira
Engenho Nogueira
84561354 Cardoso / MG"		da Rosa Sales S.A.	B-	19502648749	54	-55.590282	135.427686
"Friedo-Beier-Ring 73
45402 Holzminden"	Chirurgiemechaniker	Jacobi Jäckel AG	O+	457-24-6624	559	-73.7453145	64.607276
兵庫県小金井市日比谷公園18丁目15番16号 芝浦パレス627		木村銀行株式会社	O-	472-73-1879	218	25.3206055	-97.412447
